Parcela,Familia,Especie,Morfo,Taxon,N Indv,Alcool,Data,Longitude,Latitude,Coletor,Tombo
M4_TS_0500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,3,92,09/15/2013,-60.9488010406,-4.3878974766,Colmenares,3804
M4_TS_0500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,09/15/2013,-60.9488010406,-4.3878974766,Porto,3805
M4_TS_1500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,2,92,09/15/2013,-60.9424219932,-4.3940602709,Porto,3806
M4_TS_1500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,09/15/2013,-60.9424219932,-4.3940602709,Colmenares,3807
M4_TS_1500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,09/15/2013,-60.9424219932,-4.3940602709,Porto,3808
M4_TS_1500,Stygnidae,Stygnus_sp1,,St_Stygnus_sp1,1,92,09/15/2013,-60.9424219932,-4.3940602709,Colmenares,3809
M4_TS_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,09/15/2013,-60.9424219932,-4.3940602709,Colmenares,3810
M4_TS_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,3,92,09/15/2013,-60.9424219932,-4.3940602709,Porto,3811
M4_TS_1500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,2,92,09/15/2013,-60.9424219932,-4.3940602709,Colmenares,3812
M4_TS_1500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,2,92,09/15/2013,-60.9424219932,-4.3940602709,Colmenares,3813
M4_TS_1500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,09/15/2013,-60.9424219932,-4.3940602709,Porto,3814
M4_TS_1500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,2,92,09/15/2013,-60.9424219932,-4.3940602709,Colmenares,3815
M4_TS_2500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,2,92,09/12/2013,-60.9363759588,-4.40093318,Colmenares,3816
M4_TS_2500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3817
M4_TS_2500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3818
M4_TS_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,2,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3819
M4_TS_2500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3820
M4_TS_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,09/12/2013,-60.9363759588,-4.40093318,Colmenares,3821
M4_TS_2500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,2,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3822
M4_TS_2500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3823
M4_TS_2500,Sclerosomatidae,Gen2_sp1,,Sc_Gen2_sp1,6,92,09/12/2013,-60.9363759588,-4.40093318,Porto,3824
M4_TS_2500,Stygnidae,Stygnus_sp1,,St_Stygnus_sp1,1,92,09/12/2013,-60.9363759588,-4.40093318,Colmenares,3825
M4_TS_3500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3826
M4_TS_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3827
M4_TS_3500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3828
M4_TS_3500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3829
M4_TS_3500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,09/12/2013,-60.9305020049,-4.4079433009,Porto,3830
M4_TS_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3831
M4_TS_3500,Biantidae,Stenostygnus_pusio,,Bi_Stenostygnus_pusio,1,92,09/12/2013,-60.9305020049,-4.4079433009,Porto,3832
M4_TS_3500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3833
M4_TS_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3834
M4_TS_3500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,2,92,09/12/2013,-60.9305020049,-4.4079433009,Porto,3835
M4_TS_3500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,09/12/2013,-60.9305020049,-4.4079433009,Porto,3836
M4_TS_3500,Biantidae,Stenostygnus_pusio,,Bi_Stenostygnus_pusio,1,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3837
M4_TS_3500,Sclerosomatidae,Gen2_sp1,,Sc_Gen2_sp1,2,92,09/12/2013,-60.9305020049,-4.4079433009,Porto,3838
M4_TS_3500,Zalmoxidae,Pirassunungoleptes_oitomeias,,Za_Pirassunungoleptes_oitomeias,1,92,09/12/2013,-60.9305020049,-4.4079433009,Porto,3839
M4_TS_3500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,09/12/2013,-60.9305020049,-4.4079433009,Colmenares,3840
M4_TS_4500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,2,92,09/14/2013,-60.9247959,-4.4149543,Porto,3841
M4_TS_4500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,09/14/2013,-60.9247959,-4.4149543,Porto,3842
M4_TS_4500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,09/14/2013,-60.9247959,-4.4149543,Colmenares,3843
M4_TS_4500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,09/14/2013,-60.9247959,-4.4149543,Porto,3844
M4_TS_4500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,09/14/2013,-60.9247959,-4.4149543,Colmenares,3845
M4_TS_4500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,09/14/2013,-60.9247959,-4.4149543,Colmenares,3846
M4_TS_4500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,09/14/2013,-60.9247959,-4.4149543,Porto,3847
M4_TS_4500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,09/14/2013,-60.9247959,-4.4149543,Colmenares,3848
M4_TS_4500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,09/14/2013,-60.9247959,-4.4149543,Porto,3849
M4_TS_4500,Stygnidae,Gen1_sp1,,St_Gen1_sp1,1,92,09/14/2013,-60.9247959,-4.4149543,Colmenares,3850
M4_TS_4500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,09/14/2013,-60.9247959,-4.4149543,Porto,3851
M5_TN_0500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,2,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3852
M5_TN_0500,Cosmetidae,Paecilaema_sp1,,Co_Paecilaema_sp1,1,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3853
M5_TN_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3854
M5_TN_0500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3855
M5_TN_0500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3856
M5_TN_0500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,2,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3857
M5_TN_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/07/2012,-61.2500883,-4.6096445,Colmenares,3858
M5_TN_0500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,1,100,11/07/2012,-61.2500883,-4.6096445,Colmenares,3859
M5_TN_0500,Samoidae,Gen2_sp1,,Sa_Gen2_sp1,1,100,11/07/2012,-61.2500883,-4.6096445,Colmenares,3860
M5_TN_1500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,6,92,11/07/2012,-61.257797,-4.6032769,Colmenares,3861
M5_TN_1500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/07/2012,-61.257797,-4.6032769,Frontado,3862
M5_TN_1500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,11/07/2012,-61.257797,-4.6032769,Colmenares,3863
M5_TN_1500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,2,92,11/07/2012,-61.257797,-4.6032769,Frontado,3864
M5_TN_1500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/07/2012,-61.257797,-4.6032769,Colmenares,3865
M5_TN_1500,Biantidae,Stenostygnus_pusio,,Bi_Stenostygnus_pusio,1,92,11/07/2012,-61.257797,-4.6032769,Colmenares,3866
M5_TN_1500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,3,92,11/07/2012,-61.257797,-4.6032769,Frontado,3867
M5_TN_1500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,7,92,11/07/2012,-61.257797,-4.6032769,Colmenares,3868
M5_TN_1500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/07/2012,-61.257797,-4.6032769,Colmenares,3869
M5_TN_1500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,100,11/07/2012,-61.257797,-4.6032769,Colmenares,3870
M5_TN_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,100,11/07/2012,-61.257797,-4.6032769,Colmenares,3871
M5_TN_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,4,100,11/07/2012,-61.257797,-4.6032769,Colmenares,3872
M5_TN_1500,Agoristenidae,Avima_matintaperera,,Ag_Avima_matintaperera,1,100,11/07/2012,-61.257797,-4.6032769,Colmenares,3873
M5_TN_2500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/08/2012,-61.2654359,-4.5974244,Colmenares,3874
M5_TN_2500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/08/2012,-61.2654359,-4.5974244,Colmenares,3875
M5_TN_2500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/08/2012,-61.2654359,-4.5974244,Colmenares,3876
M5_TN_2500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/08/2012,-61.2654359,-4.5974244,Colmenares,3877
M5_TN_2500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/08/2012,-61.2654359,-4.5974244,Frontado,3878
M5_TN_2500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,100,11/08/2012,-61.2654359,-4.5974244,Frontado,3879
M5_TN_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,4,92,11/08/2012,-61.2721843,-4.5913411,Colmenares,3880
M5_TN_3500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/08/2012,-61.2721843,-4.5913411,Colmenares,3881
M5_TN_3500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,3,92,11/08/2012,-61.2721843,-4.5913411,Colmenares,3882
M5_TN_3500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/08/2012,-61.2721843,-4.5913411,Frontado,3883
M5_TN_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/08/2012,-61.2721843,-4.5913411,Frontado,3884
M5_TN_3500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,100,11/08/2012,-61.2721843,-4.5913411,Colmenares,3885
M5_TN_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/08/2012,-61.2721843,-4.5913411,Colmenares,3886
M5_TN_3500,Sclerosomatidae,Gen2_sp1,,Sc_Gen2_sp1,1,100,11/08/2012,-61.2721843,-4.5913411,Colmenares,3887
M5_TN_4500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,4,92,11/08/2012,-61.2787987,-4.5854027,Colmenares,3888
M5_TN_4500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,11/08/2012,-61.2787987,-4.5854027,Frontado,3889
M5_TN_4500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,11/08/2012,-61.2787987,-4.5854027,Frontado,3890
M5_TN_4500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/08/2012,-61.2787987,-4.5854027,Colmenares,3891
M5_TN_4500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/08/2012,-61.2787987,-4.5854027,Frontado,3892
M5_TN_4500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,1,92,11/08/2012,-61.2787987,-4.5854027,Colmenares,3893
M5_TN_4500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,1,92,11/08/2012,-61.2787987,-4.5854027,Frontado,3894
M5_TN_4500,Cosmetidae,Paecilaema_sp1,,Co_Paecilaema_sp1,1,100,11/08/2012,-61.2787987,-4.5854027,Colmenares,3895
M5_TN_4500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,100,11/08/2012,-61.2787987,-4.5854027,Colmenares,3896
M5_TN_4500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,3,100,11/08/2012,-61.2787987,-4.5854027,Colmenares,3897
M5_TN_4500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,100,11/08/2012,-61.2787987,-4.5854027,Frontado,3898
M5_TN_4500,Stygnidae,Gen1_sp1,,St_Gen1_sp1,1,100,11/08/2012,-61.2787987,-4.5854027,Colmenares,3899
M5_TN_4500,Escadabiidae,Gen2_sp1,,Es_Gen2_sp1,1,100,11/08/2012,-61.2787987,-4.5854027,Colmenares,3900
M5_TN_4500,Zalmoxidae,Gen2_sp1,,Za_Gen2_sp1,1,100,11/08/2012,-61.2787987,-4.5854027,Colmenares,3901
M5_TS_0500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,3,100,11/09/2012,-61.2570781,-4.6165592,Colmenares,3902
M5_TS_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,100,11/09/2012,-61.2570781,-4.6165592,Frontado,3903
M5_TS_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,100,11/09/2012,-61.2570781,-4.6165592,Colmenares,3904
M5_TS_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,3,92,11/09/2012,-61.2570781,-4.6165592,Colmenares,3905
M5_TS_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/09/2012,-61.2570781,-4.6165592,Frontado,3906
M5_TS_0500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,1,92,11/09/2012,-61.2570781,-4.6165592,Colmenares,3907
M5_TS_0500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,1,92,11/09/2012,-61.2570781,-4.6165592,Colmenares,3908
M5_TS_0500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,11/09/2012,-61.2570781,-4.6165592,Colmenares,3909
M5_TS_0500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,2,92,11/09/2012,-61.2570781,-4.6165592,Colmenares,3910
M5_TS_0500,Sclerosomatidae,Gen2_sp1,,Sc_Gen2_sp1,1,92,11/09/2012,-61.2570781,-4.6165592,Colmenares,3911
M5_TS_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,9,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3912
M5_TS_1500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,2,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3913
M5_TS_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,3,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3914
M5_TS_1500,Cosmetidae,Paecilaema_sp1,,Co_Paecilaema_sp1,1,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3915
M5_TS_1500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,3,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3916
M5_TS_1500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,2,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3917
M5_TS_1500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3918
M5_TS_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3919
M5_TS_1500,Fissiphalliidae,Fissiphallius_tucupi,,Fi_Fissiphallius_tucupi,1,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3920
M5_TS_1500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,1,92,11/10/2012,-61.2637139,-4.6104867,Colmenares,3921
M5_TS_1500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,2,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3922
M5_TS_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3923
M5_TS_1500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3924
M5_TS_1500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,2,92,11/10/2012,-61.2637139,-4.6104867,Frontado,3925
M5_TS_1500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,100,11/10/2012,-61.2637139,-4.6104867,Frontado,3926
M5_TS_1500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,100,11/10/2012,-61.2637139,-4.6104867,Colmenares,3927
M5_TS_1500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,100,11/10/2012,-61.2637139,-4.6104867,Frontado,3928
M5_TS_1500,Samoidae,Maracaynatum_sp1,,Sa_Maracaynatum_sp1,1,100,11/10/2012,-61.2637139,-4.6104867,Colmenares,3929
M5_TS_2500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/09/2012,-61.2703712,-4.6043445,Colmenares,3930
M5_TS_2500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,11/09/2012,-61.2703712,-4.6043445,Colmenares,3931
M5_TS_2500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,11/09/2012,-61.2703712,-4.6043445,Frontado,3932
M5_TS_2500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,3,92,11/09/2012,-61.2703712,-4.6043445,Colmenares,3933
M5_TS_2500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,11/09/2012,-61.2703712,-4.6043445,Frontado,3934
M5_TS_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/09/2012,-61.2703712,-4.6043445,Colmenares,3935
M5_TS_2500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,92,11/09/2012,-61.2703712,-4.6043445,Frontado,3936
M5_TS_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,100,11/09/2012,-61.2703712,-4.6043445,Frontado,3937
M5_TS_2500,Fissiphalliidae,Fissiphallius_martensi,,Fi_Fissiphallius_martensi,1,100,11/09/2012,-61.2703712,-4.6043445,Colmenares,3938
M5_TS_2500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,3,100,11/09/2012,-61.2703712,-4.6043445,Colmenares,3939
M5_TS_3500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,4,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3940
M5_TS_3500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3941
M5_TS_3500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3942
M5_TS_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3943
M5_TS_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3944
M5_TS_3500,Cosmetidae,Paecilaema_sp1,,Co_Paecilaema_sp1,1,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3945
M5_TS_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3946
M5_TS_3500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3947
M5_TS_3500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3948
M5_TS_3500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3949
M5_TS_3500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3950
M5_TS_3500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,1,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3951
M5_TS_3500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,1,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3952
M5_TS_3500,Sclerosomatidae,Gen2_sp1,,Sc_Gen2_sp1,4,92,11/09/2012,-61.2765402,-4.5977462,Frontado,3953
M5_TS_3500,Sclerosomatidae,Gen2_sp1,,Sc_Gen2_sp1,1,92,11/09/2012,-61.2765402,-4.5977462,Colmenares,3954
M5_TS_4500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,5,92,11/09/2012,-61.283278,-4.5916844,Colmenares,3955
M5_TS_4500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,3,92,11/09/2012,-61.283278,-4.5916844,Colmenares,3956
M5_TS_4500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/09/2012,-61.283278,-4.5916844,Frontado,3957
M5_TS_4500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/09/2012,-61.283278,-4.5916844,Frontado,3958
M5_TS_4500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,11/09/2012,-61.283278,-4.5916844,Frontado,3959
M5_TS_4500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/09/2012,-61.283278,-4.5916844,Colmenares,3960
M5_TS_4500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,11/09/2012,-61.283278,-4.5916844,Colmenares,3961
M5_TS_4500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/09/2012,-61.283278,-4.5916844,Frontado,3962
M5_TS_4500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,4,92,11/09/2012,-61.283278,-4.5916844,Colmenares,3963
M5_TS_4500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,3,92,11/09/2012,-61.283278,-4.5916844,Frontado,3964
M5_TS_4500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/09/2012,-61.283278,-4.5916844,Colmenares,3965
M5_TS_4500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,11/09/2012,-61.283278,-4.5916844,Frontado,3966
M5_TS_4500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,5,92,11/09/2012,-61.283278,-4.5916844,Frontado,3967
M5_TS_4500,Cosmetidae,Sibambea_sp1,,Co_Sibambea_sp1,1,100,11/09/2012,-61.283278,-4.5916844,Frontado,3968
M6_TN_(-500),Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,3,92,11/22/2012,-61.5706098,-4.9844877,Ferreira,3969
M6_TN_(-500),Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/22/2012,-61.5706098,-4.9844877,Colmenares,3970
M6_TN_(-500),Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/22/2012,-61.5706098,-4.9844877,Ferreira,3971
M6_TN_(-500),Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/22/2012,-61.5706098,-4.9844877,Colmenares,3972
M6_TN_(-500),Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,11/22/2012,-61.5706098,-4.9844877,Ferreira,3973
M6_TN_(-500),Cosmetidae,Gen1_sp1,,Co_Gen1_sp1,1,92,11/22/2012,-61.5706098,-4.9844877,Colmenares,3974
M6_TN_(-500),Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/22/2012,-61.5706098,-4.9844877,Colmenares,3975
M6_TN_(-500),Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,100,11/22/2012,-61.5706098,-4.9844877,Colmenares,3976
M6_TN_(-500),Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,100,11/22/2012,-61.5706098,-4.9844877,Ferreira,3977
M6_TN_(-500),Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,100,11/22/2012,-61.5706098,-4.9844877,Colmenares,3978
M6_TN_(-500),Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,100,11/22/2012,-61.5706098,-4.9844877,Colmenares,3979
M6_TN_0500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/21/2012,-61.5632565,-4.989609,Ferreira,3980
M6_TN_0500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,1,92,11/21/2012,-61.5632565,-4.989609,Ferreira,3981
M6_TN_0500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,1,92,11/21/2012,-61.5632565,-4.989609,Colmenares,3982
M6_TN_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/21/2012,-61.5632565,-4.989609,Ferreira,3983
